ID,strat_res0,strat_res1,strat_res2,strat_res3,strat_res4,ancestor,alive_at_end
0,0.3129094393588776,0.3779012033990528,0.014723479395400746,0.722744088375842,0.48652087838234337,0,False
1,0.1994490170861236,0.5073282682672852,0.1367849676627449,0.6233075982368134,0.5437054610743338,0,False
2,0.3308531509643379,0.5957528430878912,0.16038804616202954,0.4561171230869778,0.5494065772493528,0,False
3,0.31568250718231367,0.7021970875292181,0.20411974558317236,0.4122675976021562,0.44230573402905327,2,False
4,0.3675762505044258,0.6628665350711612,0.15676958608947675,0.5026988106717019,0.38498423263096304,2,False
5,0.32342791830757317,0.656592241602786,0.1486008545536028,0.34258365584613165,0.5699431855012361,2,False
6,0.0951813259921993,0.5278161985916535,0.18157909864709496,0.6994812577374553,0.4360109823102614,1,False
7,0.25643387931720957,0.7102076530298088,0.21820339623152948,0.42698087348384967,0.4471256721193855,2,False
8,0.274635392729116,0.551974636063778,0.18700563119204572,0.4392338804701269,0.6261005465198084,2,False
9,0.3424958524079114,0.6073717532071443,0.0,0.3725335955581496,0.6123845725277335,2,False
10,0.41783498024148275,0.44378864319522693,0.07327771826467945,0.5454435343167283,0.5706025730186797,2,False
11,0.45966380476915863,0.6858111305910992,0.06159058170757938,0.4284954969719432,0.3618984513122268,2,False
12,0.3518017207845188,0.6023004245961421,0.1575363506908426,0.3854655032368504,0.5831538320286783,3,False
13,0.41038023442748967,0.5683050380465762,0.14615350460478715,0.43689384268273534,0.5444082753226389,2,False
14,0.21722112637665922,0.7687722003020492,0.3643032750920301,0.41153822692509157,0.24438432403690308,3,False
15,0.22596879064319086,0.6093652664509607,0.0,0.49675916423017036,0.57518902149793,2,False
16,0.2576294786766009,0.8454144067709448,0.359149740648264,0.25800377415724524,0.15279741114906492,14,False
17,0.1093568577250266,0.818594935601444,0.3147976623559106,0.45094828318216595,0.12446480123507633,14,False
18,0.5521156875756709,0.5936315566687171,0.20844296700193665,0.3530051420834969,0.4179817479627067,3,False
19,0.20971497032958306,0.6764815456150453,0.12538974536172037,0.5276323671519599,0.45196664318695434,3,False
20,0.3866352732523681,0.6197151400949984,0.22404360038425453,0.39367852977068357,0.5111633701064235,3,False
21,0.27326368004624496,0.6602638808742826,0.14289878582375887,0.5119050315776509,0.45487552631021444,3,False
22,0.10594008471763319,0.6702909268661703,0.21867325724560696,0.6407881807712158,0.28470912482817157,3,False
23,0.17498295445460527,0.6348261791179087,0.20362977997534878,0.421731393427137,0.5891130897052711,3,False
24,0.1673870757695702,0.8119719322955978,0.21826054808525416,0.36453190660218293,0.3635408783726626,14,False
25,0.22470398483368326,0.8488585139136822,0.22026075573263484,0.4220310296397556,0.04819078813855623,14,False
26,0.46329979583045333,0.5675034529291058,0.059084154849322855,0.49486550796091955,0.46358421217004886,3,False
27,0.14197653714827804,0.7133389625870897,0.4099631949421418,0.5073158076854003,0.21342689010501814,14,False
28,0.40997090024636496,0.6148951366462029,0.17163266181090986,0.4369743517007534,0.4831391903328075,18,False
29,0.3650488022710479,0.7004197778351738,0.16491124718077646,0.3783333707445336,0.4536735036478982,2,False
30,0.5680526432576616,0.623199918129662,0.24189420990444208,0.14902227384751426,0.45630867802748226,18,False
31,0.6504299398471167,0.5932320314403577,0.12758523257930643,0.09290726629514738,0.4473330957137749,18,False
32,0.35101960241802044,0.717942152741732,0.16866146126098347,0.29279162107056994,0.49716263149098383,18,False
33,0.449675990835563,0.5322016479593958,0.244042501339437,0.4181069386242844,0.5293229208994994,18,False
34,0.6134520236976448,0.6048682177017312,0.15642014464057963,0.3098665114529532,0.3705759534376081,18,False
35,0.1513222121194166,0.7812691358288719,0.28339180683708337,0.36819337763459814,0.3883849198979457,14,False
36,0.22292056286572767,0.6136080570236184,0.3322539410159175,0.4638994045225693,0.4981929708158518,14,False
37,0.1773259880149917,0.7462315982072276,0.35525112314569074,0.513553349959328,0.1474906507575014,14,False
38,0.3560317560468378,0.759213467074528,0.38638076257386234,0.36581961056629475,0.11714187524896735,14,False
39,0.22561740049811604,0.7736495306667857,0.4353683284938338,0.3187746348029435,0.24372185589780462,14,False
40,0.6502115508257985,0.4283745696988766,0.11671698986431348,0.35247819968599686,0.5058225283942432,18,False
41,0.6349124939365435,0.42699331418899583,0.22926133374552388,0.4387745172348875,0.4116782706868206,18,False
42,0.6759869000191147,0.5177153160158321,0.16947772052480384,0.2916809392180976,0.4015122594737795,18,False
43,0.644252923601491,0.5998948711167975,0.2759537732869694,0.24004896943139517,0.3021428822962761,18,False
44,0.20657171055076373,0.7997292807342846,0.404653500244133,0.30644297355188643,0.24517229581909256,39,False
45,0.5764082737359254,0.5174729729838397,0.1691747735838496,0.35550702975468884,0.494944311996702,18,False
46,0.22601605344311052,0.745315241196071,0.5479179009438281,0.1442820736498077,0.26905499786375353,39,False
47,0.4102403383617874,0.7225246726864906,0.3810384284737876,0.34256797806446215,0.21706648421886415,38,False
48,0.6177031252694242,0.5002502898560264,0.18272950984622274,0.27238564545755717,0.5104982692540463,18,False
49,0.6215855570398554,0.5304361783263395,0.28176916827342985,0.3030123692832888,0.40132093874333,41,False
50,0.4505531955033089,0.6574617558327044,0.4743493952370344,0.32667761040799687,0.18171474275775062,38,False
51,0.19324600049050253,0.7379680845306625,0.4607475390873085,0.4533778134748944,0.014810569951313185,38,False
52,0.4566944147284923,0.6611031801596265,0.0,0.32523851627386674,0.4985907181953974,18,False
53,0.5927830328983955,0.49729255878402073,0.22791371221117596,0.38662991919198963,0.4470805657345642,41,False
54,0.3155355645019485,0.7435345713478653,0.3251342310125604,0.43727056507420126,0.22511293496496984,38,False
55,0.7184074375370791,0.39809958016483954,0.2424760667554139,0.3939988788141042,0.33373300482277596,41,False
56,0.3460236735792858,0.6885350017419647,0.6005231780428152,0.2129555280786602,0.014457675919215648,38,False
57,0.7349015736124942,0.35968891568621464,0.16203882031328354,0.4397865244039129,0.33297867003542536,41,False
58,0.432705423849063,0.6613034461458832,0.19390200085870787,0.3005043778883054,0.4975368340335557,18,False
59,0.4849893871599079,0.7061880365100277,0.45457428466423744,0.15841287159807527,0.18534112675393294,50,False
60,0.39268986844463566,0.5017323415770528,0.5981785422586936,0.4307927173811284,0.22507641117893692,50,True
61,0.5613994313916593,0.60695906233108,0.4960519591739885,0.2645736601080854,0.019094692036180794,43,False
62,0.6556848225099886,0.41983303289109464,0.11037371036110853,0.4527298967973147,0.42032240319845515,41,False
63,0.6273183106885242,0.6404444363770742,0.301734549560186,0.147952135461909,0.2887370572034712,43,False
64,0.6747798075483195,0.562263527823506,0.10514945910377094,0.27549979859570334,0.3762650512981902,43,False
65,0.611533852402837,0.5650730958897255,0.1258833723993013,0.16825811406730407,0.5124073840908614,41,False
66,0.6406535791794616,0.42900107087637757,0.136752164287086,0.44600526219982406,0.433473441313687,41,False
67,0.5989272343719853,0.6805066587188836,0.194816318091722,0.11515665456205752,0.35634590285570256,43,False
68,0.5685046751969435,0.5888168116462911,0.2659492289824889,0.29750772629066996,0.4133489530685782,41,False
69,0.6361208089645072,0.4669726763344805,0.16521359266187072,0.48056545678401674,0.34503354402880937,41,False
70,0.6697462069042553,0.5952461492071321,0.18932966931246986,0.3066361417828848,0.25932719306308777,43,False
71,0.5162661397320754,0.5394700909336626,0.47465996618787176,0.39627381797489103,0.2451658043861305,50,False
72,0.4604004684150091,0.6723548864083767,0.43391242547818826,0.33995461586014,0.17922383094064123,50,False
73,0.6178527619434947,0.6452381447941087,0.3753573942270586,0.23344803167116548,0.08083652744510514,50,False
74,0.20188549187959065,0.7644809476459546,0.6003448182673075,0.11840268536063821,0.019443048471424546,56,False
75,0.5615556726907867,0.6975830057243576,0.2921984108800183,0.2890759671246203,0.1705530723954456,50,False
76,0.7379190423098224,0.3937053208194931,0.2290845762314938,0.401599667395481,0.29446488998800974,55,False
77,0.7525471367229017,0.5723174403123347,0.1815256979487731,0.16346537932441754,0.2155296853591971,43,False
78,0.5764046983904211,0.3831228910122414,0.30471263201727466,0.4327537836923579,0.490763536384808,41,False
79,0.693310237960593,0.5928156740466575,0.24039295966323534,0.1136383763842267,0.3117499557349452,43,False
80,0.6418395815027144,0.5313033900959051,0.48210565743927847,0.270800284996268,0.0,61,True
81,0.4652238755322718,0.7594153345190331,0.3666973051731125,0.2690505188823386,0.0,61,False
82,0.39870464294170394,0.6668620450713675,0.564873464088878,0.26751652281598043,0.07538235953218674,61,False
83,0.5184651599043362,0.7082937313021815,0.44674882869816585,0.17071551350572456,0.028027944425125233,61,False
84,0.32431450233273484,0.5306093840941294,0.6269708888322975,0.36610734982912124,0.2935075774930784,60,False
85,0.4351248982162693,0.5073476174345246,0.5779104637203757,0.3795591749848063,0.2742609097978529,60,True
86,0.44763289851575705,0.6281290499909844,0.5280354820534311,0.3542356757018189,0.027826255164532254,61,False
87,0.32531691301981985,0.507170792748484,0.6466537362036527,0.4077979841340418,0.2290991983316356,60,False
88,0.42870339654979817,0.5850856024872182,0.49812664628206166,0.37106641514246014,0.29676218655001263,60,False
89,0.5673597526619659,0.6037648677694879,0.39528593485370345,0.2749373384259107,0.2858835167559609,43,False
90,0.6693494527899138,0.5626193541834529,0.28214230513768174,0.11597729010383599,0.37732712621782616,43,False
91,0.6442414604334705,0.3684790294304344,0.10014624120563252,0.5850795038699568,0.31117334405797464,55,False
92,0.7031746078721588,0.5561302057756454,0.2817736276878499,0.2070187026019395,0.27205062870799046,43,False
93,0.4996314337634335,0.5594478204952655,0.45216185985381663,0.48096841506779836,0.040069973038429414,61,False
94,0.7444775739432458,0.4338826750326024,0.28594801857509233,0.221513439710291,0.35589955451338506,43,True
95,0.5530729507807013,0.5625310831701527,0.38867936180787804,0.23793621942726126,0.412290917643629,43,False
96,0.727360503719693,0.49265813018181015,0.20098444370723964,0.3569557643540837,0.24580988604301598,55,False
97,0.5211722902748751,0.5037136769741938,0.57308118309252,0.3616570830284719,0.12423400242845502,60,True
98,0.3808928830766866,0.5180837495774221,0.604785788537195,0.41604905668510367,0.21828232283033694,60,False
99,0.6913747098777406,0.33081703569724086,0.25728713239462336,0.4263507311149618,0.40569629652715516,55,False
